6	56868
6	57103
6	57163
6	57256
6	57294
6	57600
6	57603
6	57701
6	57846
6	57858
6	57973
6	58090
6	58560
6	59265
6	59921
6	61017
6	61625
6	61836
6	62931
6	63340
6	63910
6	94223
6	166881
7	56526
7	56841
7	57184
7	57691
7	57845
7	57855
7	58118
7	59064
7	61248
7	62671
7	64911
7	65295
7	66795
7	66871
7	68630
7	71290
7	74236
7	75004
7	76307
7	78731
7	78920
7	79415
7	81745
7	83597
7	83837
7	83950
7	85494
7	86939
7	87650
7	89243
7	91232
7	94393
7	96302
7	97268
7	100881
7	101709
7	105115
7	112686
7	113107
7	113642
7	123405
7	123560
7	126897
7	131208
7	136342
7	141948
7	149306
7	160802
8	56527
9	56528
9	56673
9	56788
9	58501
9	58850
9	61904
9	71612
10	56529
10	56594
10	56615
10	56751
10	56788
10	57154
10	62677
10	64878
10	65567
10	69086
10	76098
10	83514
10	107741
10	118970
11	56530
11	56583
11	56736
11	56760
11	56985
11	57219
11	57233
11	57243
11	57471
11	57620
11	57906
11	58627
11	60756
11	61231
11	64344
11	64390
11	66941
11	69095
11	73027
11	76582
11	77021
11	81681
11	85685
11	89062
11	95162
11	102103
11	102681
11	102749
11	106501
11	110534
11	112389
11	131383
11	131712
11	132062
11	146671
11	156792
11	157846
11	162339
11	164251
11	166505
11	169529
11	172416
11	175833
12	56531
12	56955
12	58366
12	60079
12	60900
12	61205
12	61530
12	65442
12	66407
12	66532
12	67207
12	80642
12	82876
12	82909
12	89238
12	99996
12	128000
12	154436
13	56532
13	56535
13	56722
13	56816
13	56912
13	56936
13	57020
13	57058
13	57066
13	57207
13	57218
13	57226
13	57228
13	58847
13	59134
13	59568
13	60357
13	60810
13	62769
13	63274
13	67301
13	67732
13	117733
13	119563
13	147834
13	155949
14	56533
14	56537
14	56548
14	56563
14	56599
14	56619
14	56658
14	56726
14	56744
14	56753
14	56872
14	57030
14	57054
14	57066
14	57076
14	57125
14	57207
14	57287
14	57331
14	57406
14	57471
14	57474
14	57527
14	57542
14	57674
14	57920
14	58110
14	58372
14	58533
14	59177
14	59383
14	59480
14	59753
14	59897
14	60327
14	60783
14	60832
14	61148
14	61916
14	62044
14	63618
14	63726
14	66913
14	67318
14	67846
14	67862
14	69741
14	69939
14	82605
14	107826
14	112032
14	112051
14	112724
14	120456
14	133248
14	139412
14	141624
14	143433
14	152862
14	153448
14	171121
15	56524
15	56526
15	56533
15	56534
15	56535
15	56543
15	56547
15	56550
15	56560
15	56563
15	56566
15	56576
15	56579
15	56580
15	56583
15	56584
15	56594
15	56602
15	56605
15	56612
15	56615
15	56619
15	56621
15	56627
15	56632
15	56635
15	56640
15	56649
15	56656
15	56658
15	56664
15	56670
15	56680
15	56704
15	56705
15	56707
15	56710
15	56711
15	56718
15	56721
15	56722
15	56728
15	56732
15	56741
15	56751
15	56754
15	56760
15	56764
15	56788
15	56800
15	56804
15	56809
15	56816
15	56817
15	56826
15	56836
15	56840
15	56844
15	56846
15	56862
15	56867
15	56868
15	56870
15	56872
15	56877
15	56878
15	56879
15	56894
15	56895
15	56906
15	56908
15	56912
15	56923
15	56936
15	56944
15	56963
15	56979
15	56983
15	56984
15	56985
15	56999
15	57006
15	57008
15	57009
15	57013
15	57014
15	57020
15	57022
15	57030
15	57042
15	57054
15	57055
15	57066
15	57071
15	57075
15	57076
15	57080
15	57106
15	57108
15	57122
15	57123
15	57125
15	57133
15	57142
15	57151
15	57154
15	57159
15	57163
15	57165
15	57179
15	57182
15	57183
15	57184
15	57192
15	57199
15	57207
15	57208
15	57211
15	57212
15	57217
15	57223
15	57228
15	57237
15	57243
15	57255
15	57261
15	57262
15	57274
15	57287
15	57294
15	57304
15	57318
15	57320
15	57331
15	57342
15	57363
15	57365
15	57373
15	57395
15	57403
15	57405
15	57406
15	57417
15	57427
15	57436
15	57438
15	57448
15	57456
15	57457
15	57464
15	57466
15	57469
15	57478
15	57503
15	57506
15	57513
15	57525
15	57534
15	57549
15	57553
15	57588
15	57603
15	57610
15	57617
15	57620
15	57637
15	57641
15	57647
15	57682
15	57687
15	57688
15	57697
15	57701
15	57717
15	57720
15	57722
15	57732
15	57740
15	57747
15	57756
15	57769
15	57778
15	57783
15	57800
15	57830
15	57836
15	57842
15	57853
15	57870
15	57883
15	57889
15	57899
15	57901
15	57940
15	57973
15	57998
15	58005
15	58006
15	58008
15	58032
15	58045
15	58054
15	58057
15	58062
15	58063
15	58090
15	58110
15	58118
15	58120
15	58127
15	58140
15	58177
15	58179
15	58184
15	58254
15	58264
15	58270
15	58272
15	58293
15	58296
15	58314
15	58323
15	58349
15	58363
15	58372
15	58398
15	58414
15	58417
15	58426
15	58432
15	58440
15	58443
15	58448
15	58472
15	58476
15	58489
15	58506
15	58515
15	58518
15	58546
15	58550
15	58551
15	58627
15	58649
15	58653
15	58659
15	58668
15	58671
15	58675
15	58678
15	58718
15	58751
15	58753
15	58754
15	58807
15	58819
15	58847
15	58850
15	58895
15	58910
15	58950
15	58964
15	58966
15	58980
15	59018
15	59038
15	59064
15	59080
15	59086
15	59094
15	59116
15	59132
15	59164
15	59193
15	59210
15	59265
15	59305
15	59341
15	59379
15	59390
15	59404
15	59406
15	59408
15	59413
15	59421
15	59423
15	59425
15	59448
15	59468
15	59472
15	59475
15	59480
15	59483
15	59484
15	59532
15	59555
15	59560
15	59568
15	59608
15	59609
15	59610
15	59611
15	59641
15	59681
15	59689
15	59700
15	59714
15	59726
15	59762
15	59773
15	59778
15	59812
15	59813
15	59848
15	59854
15	59896
15	59945
15	59977
15	59985
15	59996
15	60001
15	60003
15	60049
15	60127
15	60136
15	60141
15	60168
15	60196
15	60217
15	60245
15	60258
15	60284
15	60396
15	60425
15	60461
15	60463
15	60466
15	60475
15	60481
15	60483
15	60500
15	60583
15	60629
15	60631
15	60639
15	60733
15	60783
15	60829
15	60868
15	60869
15	60876
15	60898
15	60911
15	60935
15	60941
15	60951
15	60976
15	60996
15	61055
15	61068
15	61078
15	61079
15	61096
15	61103
15	61148
15	61153
15	61163
15	61264
15	61283
15	61284
15	61301
15	61368
15	61381
15	61411
15	61441
15	61448
15	61473
15	61564
15	61623
15	61629
15	61630
15	61738
15	61781
15	61836
15	61850
15	61855
15	61863
15	61901
15	61913
15	61935
15	61951
15	61990
15	61993
15	62015
15	62047
15	62138
15	62148
15	62168
15	62172
15	62183
15	62204
15	62258
15	62283
15	62303
15	62361
15	62401
15	62417
15	62443
15	62457
15	62461
15	62467
15	62494
15	62504
15	62586
15	62629
15	62632
15	62636
15	62677
15	62710
15	62763
15	62776
15	62907
15	62918
15	62963
15	62970
15	63012
15	63097
15	63239
15	63248
15	63256
15	63274
15	63281
15	63395
15	63404
15	63408
15	63412
15	63487
15	63557
15	63593
15	63609
15	63671
15	63731
15	63757
15	63790
15	63821
15	63904
15	63926
15	63963
15	64059
15	64078
15	64110
15	64120
15	64209
15	64278
15	64318
15	64422
15	64461
15	64495
15	64511
15	64554
15	64566
15	64609
15	64617
15	64628
15	64635
15	64676
15	64708
15	64794
15	64851
15	64938
15	64957
15	64993
15	65360
15	65422
15	65534
15	65969
15	66010
15	66201
15	66218
15	66234
15	66299
15	66396
15	66406
15	66500
15	66546
15	66731
15	66764
15	66815
15	66817
15	66835
15	66840
15	66851
15	66908
15	67041
15	67174
15	67280
15	67312
15	67384
15	67501
15	67508
15	67620
15	67688
15	67724
15	67770
15	67797
15	67862
15	68373
15	68394
15	68459
15	68480
15	68533
15	68542
15	68683
15	68766
15	68804
15	69003
15	69176
15	69204
15	69366
15	69379
15	69383
15	69488
15	69530
15	69551
15	69797
15	69930
15	69954
15	70051
15	70140
15	70381
15	70410
15	70660
15	70738
15	70846
15	70985
15	71153
15	71217
15	71367
15	71506
15	71557
15	71612
15	71730
15	71762
15	71843
15	71880
15	71881
15	71993
15	72039
15	72174
15	72188
15	72211
15	72312
15	72435
15	72478
15	72484
15	72698
15	72877
15	72897
15	73027
15	73200
15	73641
15	73682
15	73719
15	73850
15	73932
15	74226
15	74275
15	74306
15	74526
15	74673
15	74896
15	75291
15	75329
15	75558
15	75572
15	75985
15	76036
15	76060
15	76098
15	76103
15	76377
15	76467
15	76512
15	76794
15	76973
15	76996
15	77011
15	77048
15	77301
15	77982
15	78091
15	78470
15	78598
15	79064
15	79128
15	79507
15	79714
15	80355
15	80377
15	80646
15	80731
15	81052
15	81129
15	81345
15	81425
15	81576
15	81634
15	82408
15	82413
15	82423
15	82454
15	82914
15	83215
15	83236
15	83346
15	83584
15	83998
15	84097
15	84213
15	84650
15	84907
15	85088
15	85135
15	85173
15	85181
15	85596
15	85689
15	85836
15	85959
15	86241
15	87343
15	87429
15	87460
15	88474
15	88738
15	89052
15	89521
15	89731
15	90499
15	90968
15	90998
15	92590
15	92817
15	92923
15	93244
15	93630
15	93912
15	93995
15	94062
15	94926
15	94993
15	95189
15	95298
15	95317
15	95370
15	95472
15	95616
15	96505
15	96603
15	97626
15	97737
15	99299
15	99805
15	100746
15	100951
15	102559
15	103287
15	104810
15	105434
15	106131
15	106221
15	107119
15	107436
15	107991
15	108376
15	111499
15	111961
15	115039
15	115817
15	116239
15	116359
15	116369
15	117117
15	120232
15	120915
15	122226
15	123282
15	123293
15	123847
15	126259
15	129014
15	129360
15	130374
15	131058
15	131171
15	132229
15	133081
15	136961
15	138431
15	139085
15	140569
15	140935
15	142013
15	142082
15	143196
15	145284
15	145949
15	151681
15	153016
15	155269
15	166803
15	168543
16	56535
16	56621
16	57846
16	61606
16	62022
16	65260
16	65551
16	86586
16	94437
16	95094
16	97328
16	97848
16	104106
16	117653
16	122226
16	151549
16	172847
16	174440
17	56536
17	62322
17	62905
17	63192
17	64313
17	70332
17	71399
17	72669
17	72823
17	73379
17	73900
17	76720
17	76754
17	83717
17	90882
17	101485
17	118652
17	170163
18	56538
19	56533
19	56535
19	56539
19	56543
19	56550
19	56560
19	56561
19	56565
19	56576
19	56578
19	56579
19	56583
19	56594
19	56604
19	56621
19	56635
19	56656
19	56670
19	56683
19	56705
19	56745
19	56760
19	56769
19	56803
19	56817
19	56818
19	56841
19	56849
19	56870
19	56875
19	56892
19	56895
19	56916
19	56922
19	56936
19	56945
19	56985
19	57019
19	57030
19	57054
19	57056
19	57071
19	57075
19	57083
19	57084
19	57106
19	57125
19	57163
19	57165
19	57207
19	57218
19	57238
19	57239
19	57294
19	57331
19	57340
19	57370
19	57392
19	57393
19	57406
19	57412
19	57435
19	57436
19	57450
19	57471
19	57503
19	57507
19	57527
19	57601
19	57627
19	57649
19	57663
19	57691
19	57701
19	57706
19	57708
19	57840
19	57846
19	57878
19	57898
19	57901
19	57920
19	57932
19	57942
19	57960
19	57963
19	57968
19	57973
19	58007
19	58032
19	58039
19	58120
19	58123
19	58127
19	58184
19	58193
19	58202
19	58207
19	58221
19	58254
19	58274
19	58292
19	58372
19	58475
19	58476
19	58484
19	58532
19	58550
19	58563
19	58571
19	58602
19	58604
19	58608
19	58626
19	58627
19	58659
19	58675
19	58678
19	58731
19	58760
19	58785
19	58823
19	58900
19	58901
19	58927
19	58992
19	59018
19	59064
19	59075
19	59097
19	59103
19	59117
19	59134
19	59138
19	59144
19	59168
19	59175
19	59226
19	59266
19	59392
19	59404
19	59413
19	59418
19	59425
19	59465
19	59483
19	59486
19	59560
19	59629
19	59630
19	59665
19	59698
19	59743
19	59745
19	59757
19	59808
19	59850
19	59956
19	59984
19	59985
19	60001
19	60081
19	60217
19	60251
19	60267
19	60299
19	60304
19	60327
19	60388
19	60419
19	60435
19	60503
19	60639
19	60645
19	60681
19	60707
19	60716
19	60749
19	60785
19	60840
19	60878
19	60908
19	60951
19	60953
19	60976
19	61050
19	61115
19	61129
19	61178
19	61205
19	61329
19	61415
19	61495
19	61526
19	61529
19	61564
19	61566
19	61830
19	61838
19	61850
19	61856
19	61907
19	61912
19	61913
19	61935
19	62094
19	62186
19	62194
19	62207
19	62222
19	62257
19	62264
19	62338
19	62360
19	62428
19	62605
19	62620
19	62670
19	62806
19	62816
19	62883
19	62916
19	62949
19	62956
19	62999
19	63063
19	63111
19	63220
19	63268
19	63422
19	63425
19	63549
19	63562
19	63571
19	63821
19	64076
19	64154
19	64194
19	64202
19	64252
19	64324
19	64523
19	64554
19	64556
19	64622
19	64772
19	64800
19	64906
19	64919
19	64998
19	65047
19	65164
19	65206
19	65321
19	65369
19	65422
19	65466
19	65489
19	65609
19	65749
19	65918
19	65935
19	65957
19	65966
19	66066
19	66074
19	66148
19	66162
19	66383
19	66558
19	66635
19	66850
19	66879
19	66891
19	67211
19	67423
19	67628
19	67666
19	67671
19	67800
19	67846
19	67949
19	68113
19	68394
19	68858
19	68880
19	68924
19	68953
19	69132
19	69192
19	69397
19	69449
19	69463
19	69474
19	69576
19	69611
19	69632
19	69805
19	69904
19	69923
19	70051
19	70058
19	70604
19	70698
19	70740
19	70869
19	70890
19	71013
19	71093
19	71176
19	71615
19	72188
19	72466
19	72478
19	72781
19	72828
19	72970
19	73017
19	73027
19	73473
19	73623
19	73702
19	73704
19	74429
19	74680
19	74710
19	74811
19	74965
19	74996
19	75062
19	75262
19	75381
19	75555
19	76000
19	76151
19	76175
19	76187
19	76283
19	76379
19	76641
19	76839
19	76915
19	77425
19	77508
19	77612
19	77701
19	77723
19	77730
19	78385
19	78402
19	78631
19	78648
19	78864
19	79010
19	79105
19	79772
19	79829
19	80190
19	80349
19	80479
19	80506
19	81230
19	81261
19	81361
19	81692
19	81865
19	81974
19	82087
19	82407
19	82454
19	82794
19	83138
19	83205
19	83328
19	83820
19	83947
19	84423
19	85345
19	85414
19	85477
19	85812
19	86000
19	86112
19	86131
19	86191
19	86208
19	86241
19	86669
19	86704
19	86865
19	88052
19	88455
19	88511
19	88522
19	89633
19	89841
19	89944
19	90295
19	90490
19	90713
19	92411
19	92527
19	92934
19	92957
19	93047
19	93249
19	94041
19	94333
19	94530
19	95132
19	95490
19	95539
19	95637
19	95810
19	96139
19	96192
19	96800
19	97472
19	97626
19	97741
19	98388
19	99144
19	99266
19	99356
19	99728
19	100381
19	100851
19	101111
19	101181
19	101689
19	101843
19	102097
19	102140
19	102366
19	102501
19	102623
19	102969
19	104181
19	104367
19	105145
19	105173
19	105260
19	105284
19	105998
19	106486
19	106570
19	107271
19	108818
19	109084
19	109094
19	109273
19	109334
19	110079
19	111110
19	111614
19	113540
19	114144
19	114549
19	114849
19	115075
19	115493
19	117508
19	118056
19	118360
19	118543
19	119345
19	119732
19	120192
19	120222
19	120615
19	120736
19	120784
19	121837
19	122030
19	122250
19	122293
19	122951
19	124819
19	128407
19	129924
19	130910
19	131506
19	131572
19	132818
19	133151
19	135555
19	139318
19	139429
19	141467
19	141588
19	144072
19	145149
19	145482
19	151329
19	151437
19	154650
19	157902
19	160692
19	161077
20	56521
20	56533
20	56540
20	56546
20	56550
20	56572
20	56574
20	56578
20	56583
20	56600
20	56604
20	56621
20	56625
20	56637
20	56646
20	56649
20	56683
20	56693
20	56705
20	56718
20	56739
20	56766
20	56785
20	56807
20	56810
20	56818
20	56841
20	56856
20	56880
20	56886
20	56889
20	56922
20	56923
20	56924
20	56936
20	56939
20	56985
20	56994
20	57009
20	57010
20	57011
20	57019
20	57020
20	57030
20	57046
20	57071
20	57075
20	57083
20	57165
20	57208
20	57218
20	57255
20	57262
20	57321
20	57332
20	57339
20	57379
20	57393
20	57414
20	57423
20	57435
20	57436
20	57468
20	57471
20	57502
20	57503
20	57507
20	57511
20	57513
20	57527
20	57542
20	57601
20	57614
20	57626
20	57627
20	57632
20	57640
20	57665
20	57691
20	57701
20	57812
20	57878
20	57885
20	57891
20	57901
20	57906
20	57909
20	57942
20	57945
20	57947
20	57970
20	57996
20	58005
20	58007
20	58014
20	58018
20	58041
20	58051
20	58102
20	58127
20	58140
20	58202
20	58207
20	58229
20	58274
20	58282
20	58286
20	58310
20	58316
20	58356
20	58367
20	58426
20	58446
20	58453
20	58474
20	58476
20	58496
20	58497
20	58533
20	58538
20	58545
20	58547
20	58563
20	58571
20	58572
20	58584
20	58602
20	58604
20	58608
20	58615
20	58627
20	58640
20	58678
20	58685
20	58731
20	58760
20	58840
20	58875
20	58900
20	58901
20	58910
20	58974
20	59006
20	59011
20	59060
20	59064
20	59075
20	59094
20	59097
20	59117
20	59134
20	59155
20	59175
20	59211
20	59226
20	59248
20	59265
20	59266
20	59388
20	59410
20	59413
20	59423
20	59448
20	59465
20	59483
20	59523
20	59538
20	59552
20	59583
20	59629
20	59638
20	59674
20	59684
20	59698
20	59745
20	59791
20	59838
20	59847
20	59974
20	60005
20	60079
20	60107
20	60122
20	60190
20	60217
20	60253
20	60314
20	60324
20	60327
20	60388
20	60414
20	60436
20	60492
20	60513
20	60522
20	60539
20	60560
20	60596
20	60606
20	60627
20	60707
20	60716
20	60717
20	60749
20	60756
20	60827
20	60878
20	60926
20	60953
20	60988
20	60996
20	61129
20	61148
20	61281
20	61283
20	61293
20	61298
20	61356
20	61368
20	61415
20	61448
20	61454
20	61525
20	61531
20	61566
20	61619
20	61781
20	61784
20	61830
20	61850
20	61912
20	61913
20	61943
20	61961
20	61973
20	62007
20	62022
20	62090
20	62136
20	62168
20	62255
20	62338
20	62358
20	62473
20	62534
20	62605
20	62675
20	62841
20	62883
20	62947
20	62949
20	63046
20	63111
20	63151
20	63193
20	63207
20	63212
20	63219
20	63276
20	63404
20	63526
20	63549
20	63571
20	63588
20	63632
20	63643
20	63689
20	63713
20	63791
20	63919
20	63930
20	63935
20	63990
20	64053
20	64077
20	64174
20	64194
20	64231
20	64258
20	64386
20	64445
20	64461
20	64464
20	64475
20	64491
20	64640
20	64906
20	64980
20	65047
20	65075
20	65089
20	65120
20	65137
20	65283
20	65413
20	65466
20	65489
20	65491
20	65543
20	65545
20	65592
20	65622
20	65719
20	65729
20	65749
20	65918
20	65949
20	65957
20	65974
20	66037
20	66070
20	66092
20	66177
20	66235
20	66246
20	66298
20	66338
20	66388
20	66556
20	66590
20	66607
20	66653
20	66654
20	66731
20	66850
20	66879
20	66959
20	67018
20	67119
20	67189
20	67306
20	67335
20	67373
20	67433
20	67656
20	67749
20	67778
20	67801
20	67843
20	68149
20	68166
20	68192
20	68224
20	68311
20	68394
20	68499
20	68528
20	68580
20	68727
20	68731
20	68762
20	68814
20	68880
20	68924
20	68949
20	68953
20	68966
20	69033
20	69045
20	69068
20	69132
20	69164
20	69312
20	69376
20	69404
20	69428
20	69438
20	69463
20	69474
20	69610
20	69655
20	69692
20	69720
20	69923
20	70402
20	70503
20	70521
20	70540
20	70558
20	70604
20	70653
20	70655
20	70727
20	70829
20	71014
20	71069
20	71093
20	71168
20	71176
20	71447
20	71493
20	71520
20	71762
20	71875
20	71969
20	72188
20	72371
20	72403
20	72478
20	72754
20	72781
20	72874
20	72970
20	73017
20	73153
20	73155
20	73273
20	73291
20	73317
20	73404
20	73427
20	73468
20	73636
20	73758
20	73785
20	74036
20	74125
20	74130
20	74184
20	74192
20	74217
20	74411
20	74429
20	74517
20	74585
20	74637
20	74811
20	74957
20	74972
20	75031
20	75062
20	75129
20	75229
20	75246
20	75251
20	75262
20	75334
20	75381
20	75407
20	75430
20	75555
20	75747
20	75809
20	75825
20	75883
20	76000
20	76104
20	76178
20	76187
20	76211
20	76283
20	76289
20	76379
20	76824
20	76940
20	77189
20	77332
20	77465
20	77508
20	77518
20	77535
20	77540
20	77612
20	77798
20	77902
20	77992
20	77993
20	78006
20	78460
20	78636
20	78648
20	78734
20	78830
20	78879
20	79105
20	79275
20	79380
20	79754
20	79800
20	80134
20	80190
20	80211
20	80282
20	80377
20	80844
20	80873
20	80920
20	81168
20	81230
20	81270
20	81313
20	81402
20	81502
20	81577
20	81615
20	81675
20	81767
20	81780
20	81891
20	82090
20	82129
20	82318
20	82368
20	82739
20	83169
20	83183
20	83255
20	83315
20	83491
20	83575
20	83859
20	83899
20	84323
20	84337
20	84373
20	84469
20	84632
20	84694
20	84954
20	85297
20	85329
20	85376
20	85386
20	85491
20	85671
20	85865
20	86108
20	86112
20	86191
20	86257
20	86557
20	86663
20	86733
20	86748
20	86975
20	86990
20	87067
20	87138
20	87594
20	87686
20	87748
20	87817
20	87825
20	87873
20	88200
20	88279
20	88293
20	88314
20	88377
20	88458
20	88522
20	88592
20	88829
20	88905
20	88927
20	88981
20	89068
20	89091
20	89124
20	89302
20	89360
20	89772
20	89807
20	89891
20	89945
20	90172
20	90245
20	90338
20	90507
20	90531
20	90773
20	90917
20	91001
20	91444
20	91520
20	91740
20	91782
20	92290
20	92382
20	92411
20	92527
20	92889
20	92979
20	93047
20	93383
20	93539
20	93569
20	93670
20	94370
20	94535
20	94782
20	95082
20	95592
20	95599
20	95613
20	95713
20	95729
20	95769
20	95810
20	95971
20	96139
20	96248
20	96251
20	96267
20	96404
20	96498
20	96513
20	96934
20	96950
20	97346
20	97441
20	97507
20	97771
20	98251
20	98490
20	98581
20	98999
20	99047
20	99070
20	99167
20	100149
20	100276
20	100682
20	101099
20	102010
20	102024
20	102097
20	102347
20	102501
20	102561
20	102806
20	103162
20	103351
20	103362
20	103694
20	103786
20	103833
20	104060
20	104367
20	104765
20	104802
20	104923
20	105145
20	105249
20	105284
20	105467
20	105707
20	105869
20	106050
20	106078
20	106347
20	106586
20	106630
20	106671
20	107261
20	107375
20	107418
20	107638
20	107734
20	108025
20	108169
20	108973
20	109303
20	109806
20	110231
20	111297
20	112584
20	112655
20	112915
20	113083
20	113448
20	113570
20	114289
20	114634
20	114734
20	114762
20	115025
20	115142
20	116007
20	116167
20	116289
20	116396
20	116527
20	117117
20	117247
20	117251
20	117977
20	117992
20	118105
20	118221
20	118225
20	118429
20	119345
20	119732
20	119876
20	120853
20	121019
20	121199
20	121558
20	121925
20	122612
20	123476
20	123716
20	123836
20	124190
20	124375
20	124871
20	125549
20	126639
20	126714
20	127105
20	127524
20	128407
20	128587
20	128674
20	129295
20	129417
20	130209
20	130832
20	131041
20	131083
20	133496
20	133807
20	134682
20	135347
20	135391
20	135548
20	135555
20	135881
20	136958
20	139200
20	139231
20	139326
20	139616
20	143106
20	143431
20	144628
20	145458
20	147440
20	147833
20	148674
20	150568
20	150742
20	151332
20	151783
20	151804
20	153093
20	153653
20	154650
20	155953
20	155958
20	157145
20	157266
20	157768
20	160243
20	166837
20	166950
20	168380
20	168426
20	168675
20	171511
20	173933
20	174535
20	176396
21	56526
21	56541
21	56602
21	56621
21	56797
21	57020
21	57030
21	57054
21	57182
21	57417
21	57502
21	57553
21	57741
21	57778
21	57878
21	58074
21	58282
21	58718
21	59231
21	59675
21	59968
21	60012
21	60031
21	61159
21	61253
21	62380
21	62686
21	64459
21	66129
21	66409
21	66548
21	66746
21	66870
21	67036
21	68053
21	69069
21	72261
21	72890
21	73112
21	74561
21	74811
21	78273
21	81027
21	82114
21	82753
21	87449
21	96526
21	101664
21	101764
21	109915
21	111499
21	113841
21	116974
21	128124
21	134449
21	143897
21	147754
21	151762
21	175795
22	56542
22	57149
22	57704
22	58256
22	84445
22	86936
22	92537
22	108266
22	108489
22	120304
22	127604
22	127774
22	128363
22	136858
22	140728
22	158819
23	56521
23	56526
23	56533
23	56535
23	56543
23	56548
23	56576
23	56591
23	56602
23	56619
23	56637
23	56649
23	56707
23	56728
23	56741
23	56804
23	56836
23	56841
23	56877
23	56985
23	56996
23	56999
23	57003
23	57009
23	57032
23	57042
23	57066
23	57075
23	57163
23	57187
23	57255
23	57276
23	57310
23	57319
23	57320
23	57396
23	57451
23	57468
23	57534
23	57541
23	57549
23	57553
23	57603
23	57620
23	57641
23	57653
23	57667
23	57744
23	57778
23	57784
23	57789
23	57812
23	57846
23	57854
23	57878
23	57901
23	58008
23	58018
23	58045
23	58047
23	58099
23	58127
23	58278
23	58296
23	58317
23	58417
23	58476
23	58574
23	58602
23	58659
23	58678
23	58685
23	58905
23	58950
23	59022
23	59220
23	59241
23	59246
23	59413
23	59465
23	59483
23	59629
23	59698
23	59709
23	59808
23	60025
23	60249
23	60327
23	60591
23	60632
23	61120
23	61222
23	61329
23	61636
23	61850
23	61957
23	62007
23	62040
23	62204
23	62358
23	62467
23	62634
23	62675
